
==================================================
Starting Trial 0
Parameters: batch_size=8, lr=0.000018, epochs=30, weight_decay=0.000002, dropout=0.39
==================================================

Fold 1/5
  Epoch 11/30 | Train Loss: 1.5522, Acc: 0.3083, F1: 0.2817 | Val Loss: 2.2204, Acc: 0.2164, F1: 0.0770
  Epoch 12/30 | Train Loss: 1.5609, Acc: 0.3020, F1: 0.2738 | Val Loss: 2.2274, Acc: 0.2164, F1: 0.0770
  Epoch 13/30 | Train Loss: 1.5636, Acc: 0.3000, F1: 0.2696 | Val Loss: 2.2027, Acc: 0.2164, F1: 0.0770
  Epoch 14/30 | Train Loss: 1.5595, Acc: 0.3000, F1: 0.2677 | Val Loss: 2.2010, Acc: 0.2164, F1: 0.0770
  Epoch 15/30 | Train Loss: 1.5532, Acc: 0.3032, F1: 0.2769 | Val Loss: 2.2195, Acc: 0.2164, F1: 0.0770
  Epoch 16/30 | Train Loss: 1.5490, Acc: 0.3150, F1: 0.2888 | Val Loss: 2.1677, Acc: 0.2164, F1: 0.0770
  Epoch 17/30 | Train Loss: 1.5502, Acc: 0.3083, F1: 0.2771 | Val Loss: 2.1933, Acc: 0.2164, F1: 0.0770
  Epoch 18/30 | Train Loss: 1.5482, Acc: 0.3032, F1: 0.2767 | Val Loss: 2.2440, Acc: 0.2164, F1: 0.0770
  Epoch 19/30 | Train Loss: 1.5448, Acc: 0.3048, F1: 0.2752 | Val Loss: 2.1922, Acc: 0.2164, F1: 0.0770
  Epoch 20/30 | Train Loss: 1.5465, Acc: 0.3214, F1: 0.2913 | Val Loss: 2.1742, Acc: 0.2164, F1: 0.0770
  Epoch 21/30 | Train Loss: 1.5331, Acc: 0.3368, F1: 0.3018 | Val Loss: 2.1862, Acc: 0.2164, F1: 0.0770
  Epoch 22/30 | Train Loss: 1.5384, Acc: 0.3273, F1: 0.2959 | Val Loss: 2.1642, Acc: 0.2164, F1: 0.0770
  Epoch 23/30 | Train Loss: 1.5301, Acc: 0.3296, F1: 0.3007 | Val Loss: 2.1313, Acc: 0.2164, F1: 0.0770
  Epoch 24/30 | Train Loss: 1.5257, Acc: 0.3371, F1: 0.3081 | Val Loss: 2.1252, Acc: 0.2164, F1: 0.0770
  Epoch 25/30 | Train Loss: 1.5297, Acc: 0.3289, F1: 0.2976 | Val Loss: 2.1160, Acc: 0.2164, F1: 0.0770
  Epoch 26/30 | Train Loss: 1.5332, Acc: 0.3356, F1: 0.3034 | Val Loss: 2.1242, Acc: 0.2164, F1: 0.0770
  Epoch 27/30 | Train Loss: 1.5214, Acc: 0.3395, F1: 0.3070 | Val Loss: 2.1508, Acc: 0.2164, F1: 0.0770
  Epoch 28/30 | Train Loss: 1.5276, Acc: 0.3423, F1: 0.3068 | Val Loss: 2.1232, Acc: 0.2164, F1: 0.0770
  Epoch 29/30 | Train Loss: 1.5269, Acc: 0.3435, F1: 0.3122 | Val Loss: 2.0859, Acc: 0.2164, F1: 0.0770
  Epoch 30/30 | Train Loss: 1.5188, Acc: 0.3490, F1: 0.3137 | Val Loss: 2.0495, Acc: 0.2164, F1: 0.0770
  Fold 5 best validation F1 score: 0.1345

Trial 0 completed with mean validation F1 score: 0.1782

==================================================
Starting Trial 1
Parameters: batch_size=8, lr=0.000801, epochs=43, weight_decay=0.000004, dropout=0.21
==================================================

Fold 1/5
  Epoch 01/43 | Train Loss: 1.5665, Acc: 0.2879, F1: 0.2596 | Val Loss: 1.5235, Acc: 0.3612, F1: 0.2655
  Epoch 02/43 | Train Loss: 1.4039, Acc: 0.4340, F1: 0.3857 | Val Loss: 1.3129, Acc: 0.4416, F1: 0.3136
  Epoch 03/43 | Train Loss: 1.1846, Acc: 0.5509, F1: 0.4953 | Val Loss: 1.5352, Acc: 0.3407, F1: 0.2508
  Epoch 04/43 | Train Loss: 1.0245, Acc: 0.6169, F1: 0.5793 | Val Loss: 1.0601, Acc: 0.5442, F1: 0.4594
  Epoch 05/43 | Train Loss: 0.9336, Acc: 0.6710, F1: 0.6454 | Val Loss: 0.8484, Acc: 0.7114, F1: 0.7069
  Epoch 06/43 | Train Loss: 0.8257, Acc: 0.7105, F1: 0.6922 | Val Loss: 1.0297, Acc: 0.5473, F1: 0.4798
  Epoch 07/43 | Train Loss: 0.7542, Acc: 0.7283, F1: 0.7154 | Val Loss: 0.9363, Acc: 0.6041, F1: 0.5886
  Epoch 08/43 | Train Loss: 0.6919, Acc: 0.7555, F1: 0.7442 | Val Loss: 0.7874, Acc: 0.7019, F1: 0.6677
  Epoch 09/43 | Train Loss: 0.6532, Acc: 0.7678, F1: 0.7618 | Val Loss: 0.6890, Acc: 0.7334, F1: 0.6883
  Epoch 10/43 | Train Loss: 0.6122, Acc: 0.7757, F1: 0.7696 | Val Loss: 0.7096, Acc: 0.7287, F1: 0.7091
  Epoch 11/43 | Train Loss: 0.5771, Acc: 0.7966, F1: 0.7928 | Val Loss: 0.4284, Acc: 0.8675, F1: 0.8613
  Epoch 12/43 | Train Loss: 0.5481, Acc: 0.8108, F1: 0.8072 | Val Loss: 0.4117, Acc: 0.8628, F1: 0.8528
  Epoch 13/43 | Train Loss: 0.5252, Acc: 0.8116, F1: 0.8080 | Val Loss: 0.4232, Acc: 0.8644, F1: 0.8603
  Epoch 14/43 | Train Loss: 0.4898, Acc: 0.8258, F1: 0.8233 | Val Loss: 0.4142, Acc: 0.8502, F1: 0.8475
  Epoch 15/43 | Train Loss: 0.4818, Acc: 0.8314, F1: 0.8292 | Val Loss: 0.3379, Acc: 0.9054, F1: 0.9015
  Epoch 16/43 | Train Loss: 0.4427, Acc: 0.8404, F1: 0.8389 | Val Loss: 0.3464, Acc: 0.8612, F1: 0.8583
  Epoch 17/43 | Train Loss: 0.4456, Acc: 0.8314, F1: 0.8288 | Val Loss: 0.3208, Acc: 0.8864, F1: 0.8819
  Epoch 18/43 | Train Loss: 0.4121, Acc: 0.8448, F1: 0.8432 | Val Loss: 0.3092, Acc: 0.8959, F1: 0.8937
